business_id,categories,name,address,city,state,postal_code,stars,review_count,is_open,TypeCuisine
wlm9HjyeW20anJ-kVEMY6g,"Food, Restaurants, Event Planning & Services, Mexican, Party & Event Planning, Food Trucks",Plato Pronto,5800 A Brookshire Blvd,Charlotte,NC,28216,5.0,8,1,Mexican
dz3rsj4xhZc8OWTEgcmdhQ,"Restaurants, Chinese, Dim Sum",Dim Sum China Express,6003 Albemarle Rd,Charlotte,NC,28212,2.5,3,0,Chinese
BgYWn8hyPSpLhaS160FELA,"Seafood, Restaurants",New England Seafood,7825 Nations Ford Rd,Charlotte,NC,28217,3.5,12,0,American
Wt3cjmErqMHtxuHV_6PzOA,"Nightlife, Cocktail Bars, Bars, Latin American, Beer Bar, Social Clubs, Arts & Entertainment, Restaurants, Sports Bars",Craft City,555 S McDowell St,Charlotte,NC,28204,4.0,11,1,LatinAmerican
5spYyJ6_evLXf3NBSxd9WQ,"Restaurants, Mediterranean, Turkish, Greek",Troy Mediterranean Grill,"8170 S Tryon St, Ste G",Charlotte,NC,28273,3.5,30,0,Greek
fYuLNG55bRRHyJ7QIMM49Q,"Pizza, Restaurants",Little Caesars Pizza,3220 Wilkinson Blvd,Charlotte,NC,28208,2.5,4,1,American
dLTuw5TjLmsbDWG2FuK44g,"Restaurants, Pizza, Fast Food, Chicken Wings, Sandwiches",Domino's,"16646 Hawfield Way, Suite 103",Charlotte,NC,28277,2.5,3,1,American
XgsGLjUpVhfTqvkapVxYHw,"Restaurants, Chicken Wings, Pizza, Italian",Pizza Hut,3044 Eastway Dr,Charlotte,NC,28205,1.0,18,1,Italian
RQDY2f8Bn4RL2TOUzPYYMg,"Restaurants, Specialty Food, Sandwiches, Delis, Beer, Wine & Spirits, Food, Health Markets, Grocery",Compare Foods Supermarket,818 E Arrowood Rd,Charlotte,NC,28217,3.5,21,1,American
XRrcBOUE0DFmuHZgwkvjgQ,"Cafes, Restaurants, American (New), Breakfast & Brunch",@ Dawn,"2130 Ayrsley Town Blvd, Ste C",Charlotte,NC,28273,4.0,69,0,American
dj0Pl9-Z6iDweaSOfJC3vQ,"Desserts, Food, Burgers, American (New), Sandwiches, American (Traditional), Restaurants",American Burger Co.,440 S Church St,Charlotte,NC,28202,3.0,75,1,American
cny7n93eJH7MskcnT8nabw,"Mexican, Restaurants",Salsa's,1640 Sardis Rd N,Charlotte,NC,28270,3.5,11,0,Mexican
-0QtTRrAMn6DKLZNef3Ojg,"Ethnic Food, Food, Delis, Specialty Food, Restaurants, Meat Shops, Grocery, Convenience Stores",Al-Salam Market & Deli,"10901 University City Blvd, Ste 104",Charlotte,NC,28213,2.5,3,1,American
ms8tG7Co_ELSSGhbOL6HBg,"Vegetarian, Seafood, Japanese, Restaurants",Tokyo One Express,"8834 Camfield St, Ste B",Charlotte,NC,28277,4.5,38,1,Japanese
pjz3-8fMgKIMYd_4mv8N1A,"Breakfast & Brunch, Delis, Vegetarian, Kosher, Vegan, Bagels, Food, Restaurants",Manhattan Bagel,"8040 Providence Rd, Ste 200, The Arboretum",Charlotte,NC,28277,3.5,45,1,American
XeDtnkWNTd3oo75Vij96bQ,"Breakfast & Brunch, Local Flavor, Restaurants, American (New), Southern",Haymaker,225 S Poplar St,Charlotte,NC,28202,4.0,90,1,American
#NAME?,"Restaurants, Spanish, Peruvian, Colombian, Latin American",Pio Pio,1408 E Blvd,Charlotte,NC,28203,4.0,346,1,LatinAmerican
OQcwCyQ53w0rUDdxJXHJfg,"Restaurants, Seafood, Breakfast & Brunch, Steakhouses",Carolina Prime Restaurant & Steakhouse,225 E Woodlawn Rd,Charlotte,NC,28217,3.5,93,1,American
lnB5UArEobKia0zPJMNk6w,"Cafes, Restaurants, Soul Food, American (Traditional)",Carolinas Dish,9624 Monroe Rd,Charlotte,NC,28270,4.5,29,0,American
u8UfR7vKDfh1q7i81Tacdw,"Restaurants, Caribbean",Yard Cooked Dishes,"1610 Ashley Rd, Ste 7",Charlotte,NC,28208,4.5,16,1,Caribbean
gh6RZ1HvVlZDtjOvrRcF3w,"Soup, Restaurants, Event Planning & Services, Salad, Breakfast & Brunch, Caterers, American (Traditional), Fast Food",Famous Toastery,"8933 Jm Keynes Dr, Ste 2",Charlotte,NC,28262,4.0,199,1,American
mIwbgnIAuPGpsEqQktZUWg,"Sandwiches, Fast Food, Restaurants, Delis",Jersey Mike's Subs,"11112-A South Tryon St, Ste A",Charlotte,NC,28273,4.0,25,1,American
UuSg6Y3438tkXblGAfj0pQ,"Restaurants, Southern, Mexican, Tacos, Chicken Wings, Burgers",The Nappy Chef,5933 Albermarle Rd,Charlotte,NC,28212,4.0,24,1,Mexican
6Pbrq60mA56WQU7SENbG0g,"Burgers, Sandwiches, Restaurants",Brooks Sandwich House,2710 N Brevard St,Charlotte,NC,28205,4.5,140,1,American
DxkT6VkELQquvJfIeJeBZA,"Restaurants, Caribbean, Puerto Rican, Food, Food Trucks",Pinchos El Bori,7St And Brevard,Charlotte,NC,28205,5.0,4,1,LatinAmerican
J3_FTjy9LAtTtoW_cLwPxg,"Vietnamese, Korean, Asian Fusion, Sushi Bars, Restaurants",CO,4201-D Park Rd,Charlotte,NC,28209,4.0,333,1,Asian
SzaXTw4F1zk5qD3HVgUcfw,"Delis, Sandwiches, Food, Grocery, Restaurants",Food Lion,2526 Little Rock Rd,Charlotte,NC,28214,2.0,6,1,American
zFnPRtP7LGvr3sfxvy_dfg,"Pizza, Nightlife, Italian, Bars, Food, Restaurants",Revolution Ale House,3228 N Davidson St,Charlotte,NC,28205,3.5,226,0,Italian
v-mSePAUWm-UO1ltOuEVYA,"Fast Food, Restaurants, Greek",Showmars Eastway,3225 Eastway Dr,Charlotte,NC,28205,3.0,7,1,Greek
cCMyypY73m9GJBKI4RvFcw,"Pakistani, Indian, Restaurants",Namaste India,4508 E Independence Blvd,Charlotte,NC,28288,3.0,10,0,Indian
xFUZ9dI-h0NHjjJv8P1uFw,"Nightlife, Bars, Restaurants, Pizza, Vegetarian, Sports Bars",Wolfman Pizza - Charlotte,8504 Park Rd,Charlotte,NC,28210,4.5,53,1,American
YyQ8WvwwxvsV6Nh5tlsdfw,"Ice Cream & Frozen Yogurt, Food, Restaurants",Cold Stone Creamery,5355 Ballantyne Commons Pkwy,Charlotte,NC,28277,2.5,3,0,American
AuIiqDeL65kczmiFSkAWrA,"Nightlife, Restaurants, Bars, Italian",Maggiano's Little Italy,4400 Sharon Rd,Charlotte,NC,28211,3.5,335,1,Italian
5Day_lf10DyvKk9tmKqjRA,"Food, Beer Bar, Pizza, Restaurants, Beer, Wine & Spirits, Wine Bars, Bars, Nightlife",Salud Beer Shop,3306-B N Davidson St,Charlotte,NC,28205,5.0,93,1,American
spRvn4UnYH8cck8SXriGkg,"Restaurants, Italian",Blu Basil,306 S Sharon Amity Rd,Charlotte,NC,28211,3.0,25,0,Italian
fqN7F9syYpM85fr4w3Pjdg,"Food Trucks, Chicken Wings, Restaurants, Food, Burgers, Southern",Kickin Kitchen,,Charlotte,NC,28262,3.5,3,1,American
gwd1W_0Mgzqo3QxgXrt16Q,"Restaurants, Nightlife, Bars, Cocktail Bars, Tex-Mex, Mexican",RuRu's Tacos + Tequila,715 Providence Rd,Charlotte,NC,28207,3.5,326,1,Mexican
c6-5RCj8FtV-m1aHz4wnmQ,"Restaurants, Vietnamese",Saigon Palace,5215 South Blvd,Charlotte,NC,28217,4.0,215,1,Vietnamese
aLvIH49w9HVoTRg4SwKnZQ,"Burgers, Food, Restaurants, Event Planning & Services, Caterers, Food Trucks",Queen City Sliders,,Charlotte,NC,28206,4.0,6,1,American
2bOEUMiwhQ2VzkdcFhEgMw,"Food, Restaurants, Coffee & Tea, Fast Food, Burgers",McDonald's,9414 Northlake West Dr,Charlotte,NC,28216,2.0,27,1,American
d0ofu934HpkhzIE-Z1xkQQ,"Restaurants, Cafes",Cafeccino,801 W Hill St,Charlotte,NC,28208,4.0,4,0,American
LPhFORzrfa5_c6o2YXLBUA,"American (New), Restaurants",Brazwell's Premium Pub,11318 North Community House Rd,Charlotte,NC,28277,2.5,113,0,American
wYYAlMWt-mFuJcmYGXKLzA,"Restaurants, Vegetarian, Specialty Food, Farmers Market, Gluten-Free, Fruits & Veggies, Food",Beverly's Gourmet Foods,1515 Harding Pl,Charlotte,NC,28204,4.0,8,1,American
QIcXq4Z3_2lvg9rmmoGF-A,"American (Traditional), Bars, Nightlife, Restaurants, Burgers, American (New)",Ruby Tuesday,8905 Red Oak Blvd,Charlotte,NC,28217,2.5,69,1,American
TYe7fuJ3DO1MZZyZJOjwZg,"Nightlife, Bars, Restaurants, American (Traditional), Pubs",T's Fat Parrot,5416 Mount Holly Huntersville Rd,Charlotte,NC,28263,5.0,4,1,American
mPzzp4wbr-GOMQ5i2B-ugA,"Delis, Restaurants, Sandwiches",Roast Beef and Rye Delicatessen,4736 W Sharon Rd,Charlotte,NC,28210,2.5,7,0,American
HVYzoYynIH9lZiwnCaPngQ,"Chinese, Restaurants",Shanghai Restaurant,"8418 Park Rd, Ste B",Charlotte,NC,28210,4.0,3,0,Chinese
FVC25MtResY1RdLywi_6fw,"Tapas/Small Plates, American (New), Restaurants, Spanish",Bardo,"1508 S Mint St, Unit B",Charlotte,NC,28203,4.5,33,1,European
1JtneT5bWWd7JRqv1shMzw,"Mexican, Restaurants",Tres Pesos,4918 Central Ave,Charlotte,NC,28205,2.0,4,1,Mexican
6MtzIWnwN6q4Swgf2M8NLQ,"Empanadas, Latin American, Restaurants, Food, Salad",Coaltrane's Char Grill,"210 E Trade St, B132",Charlotte,NC,28202,3.5,39,0,LatinAmerican
yhVVzqltGsPxYncQeaq7yQ,"Pizza, Italian, Fast Food, Chicken Wings, Restaurants, Sandwiches",Domino's,3223 The Plaza Rd,Charlotte,NC,28213,2.5,26,1,Italian
TdLKAcHRwAr6OYG8RP7iWg,"Restaurants, American (Traditional)",Park Road Soda Shoppe,4121 Park Rd,Charlotte,NC,28209,4.0,33,1,American
AAekuF59Qr84gAh18o9njg,"Restaurants, Burgers, American (New), Southern, Soul Food, Comfort Food, American (Traditional)",Savor Cafe & Catering,1404 W Morehead St,Charlotte,NC,28208,4.0,173,0,American
XHcuFkQaZltjjZmHRR9b-w,"Restaurants, Burgers, Fast Food, Hot Dogs",McDonald's,101 South Tryon St,Charlotte,NC,28202,4.5,6,0,American
#NAME?,"Restaurants, Chicken Shop, Breakfast & Brunch, Chicken Wings, Fast Food",Bojangles' Famous Chicken 'n Biscuits,1101 W Sugar Creek Rd,Charlotte,NC,28213,2.0,13,1,American
3PsmvwxetLz1Tzb-6mNhgA,"Asian Fusion, Gluten-Free, Restaurants, Chinese",P.F. Chang's,10325 Perimeter Pkwy,Charlotte,NC,28216,3.0,216,1,Chinese
neGkpIfEn5tG9Y1AAMoUUg,"Thai, Restaurants",Makong Authentic Thai Cuisine,"7030 Smith Corners Blvd, Ste C-D",Charlotte,NC,28269,4.5,3,0,American
htUK5uwiYlKB4coz8-b1XQ,"Restaurants, Mexican",La Frontera,1925 Westinghouse Blvd,Charlotte,NC,28273,4.0,7,0,Mexican
IUv-dRWHyds6ncxqVcxpGQ,"Restaurants, Mexican",Tru Taco,200 S College St,Charlotte,NC,28202,3.5,33,0,Mexican
OmPHtR7w8hg2Z3lf7VALxw,"Restaurants, American (Traditional)",Oakhurst Grill,4111 Monroe Rd,Charlotte,NC,28205,4.5,24,1,American
F1odkZWmcXGylij8HjRq6Q,"Pets, American (New), Beer, Wine & Spirits, German, Food, Beer Gardens, Bars, Nightlife, Pretzels, Arts & Entertainment, Music Venues, Restaurants",VBGB Beer Hall and Garden,920 Hamilton St,Charlotte,NC,28206,4.5,349,1,European
y_9Nu0uJ-VgRbGZf_6g49w,"Active Life, Professional Services, Caterers, Personal Assistants, Party & Event Planning, Event Planning & Services, Restaurants",Waiter's Choice Catering,8031 Arrowridge Blvd,Charlotte,NC,28273,5.0,6,1,American
YNut5B1o3FDtcdzwf9F_bw,"Indian, Restaurants",Paradise Biryani Pointe,"9601 N Tryon St, Ste F",Charlotte,NC,28262,2.5,28,0,Indian
CqWAtOvZgwb_oxVq1f0ORQ,"Food, Coffee & Tea, Indian, Fast Food, Restaurants, Specialty Food, Ethnic Food",Adisil,"2115 E Arbors Dr, Suite 190",Charlotte,NC,28262,2.5,38,0,Indian
MNkT4XwIrAEB4qcJd_VrlQ,"Imported Food, Restaurants, Food, Grocery, Butcher, Latin American, Specialty Food, Bakeries, Ethnic Food",La Unica Supercenter Internacional,"5323 E Independence Blvd, Ste B",Charlotte,NC,28212,3.0,6,1,LatinAmerican
nzgmxdQWDQnsub2SwZH3aQ,"American (Traditional), Chicken Wings, Restaurants, Pubs, Nightlife, Sports Bars, Bars",Tilted Kilt Pub & Eatery,13230 Carowinds Blvd,Charlotte,NC,28273,3.0,78,0,American
wYSWgZMiMJxfusnxeWKYXg,"Salvadoran, Latin American, Restaurants, Spanish, Mexican",Morazan Restaurant,5421 South Blvd,Charlotte,NC,28217,3.5,31,1,Mexican
El5JZDDP6dI8nbls2g-B4Q,"Restaurants, Tex-Mex, American (New)",Phat Burrito,415 Hawthorne Ln,Charlotte,NC,28204,3.0,19,0,American
_PSBh1_5sjqd0eOJfCpbwA,"Sandwiches, Nightlife, Cajun/Creole, Sports Bars, Barbeque, Bars, Pubs, Restaurants",Dixie's Tavern,301 E 7th St,Charlotte,NC,28202,3.0,27,0,American
5HGQHjavoTgcKHFa-x7r8A,"Steakhouses, American (Traditional), Bars, Restaurants, Burgers, American (New), Nightlife",Village Tavern,4201 Congress St,Charlotte,NC,28209,4.0,207,1,American
5sZyYGQH4k-WwvVJk_LIvQ,"Restaurants, Italian",Villa Antonio Ristorante,4707 South Blvd,Charlotte,NC,28217,3.5,77,0,Italian
xPGT0H-TqZXAthvcDhsdew,"Restaurants, Diners",Angie's Diner,3658 Beatties Ford Rd,Charlotte,NC,28216,3.0,15,1,American
6lovZEiwWcRYRhyKd94DRg,"Restaurants, Food, Burgers",Smashburger,"7804 Rea Rd, Ste B",Charlotte,NC,28277,3.5,178,1,American
74Ev0iqPnrmh4i7Wj4PMOw,"American (New), Restaurants",Barrington's,7822 Fairview Rd,Charlotte,NC,28226,4.0,102,1,American
8A6MITaFAjo3H8MJo7DWWw,"Sandwiches, Caterers, Restaurants, Event Planning & Services, Delis",Roast Beef and Rye Delicatessen,"1520 South Blvd, Ste 130",Charlotte,NC,28203,4.0,12,0,American
PdfyzKoGrCoFFhPlnOpqfw,"Restaurants, Seafood, Vietnamese, Thai",Pho Cali Thai,"9107 S Tryon St, Ste J",Charlotte,NC,28273,3.5,93,1,Vietnamese
N30ltPJXOD0eNxaS1D9OGQ,"Restaurants, Fast Food, Sandwiches",Subway,9548 Mount Holly Huntersville Rd,Charlotte,NC,28202,2.5,3,1,American
JTN1qe0UBT3T6zIWYcBtjg,"Mexican, Tex-Mex, Fast Food, Restaurants",Taco Bell,8425 Davis Lake Pkwy.,Charlotte,NC,28269,2.5,22,1,Mexican
DEv1EGuIRLPrSeywbiN4zQ,"Restaurants, Burgers",Burger King,2601 Beatties Ford Rd,Charlotte,NC,28216,1.0,6,1,American
QUlgewKSpXGoPDVU03BUGg,"Restaurants, Hot Dogs, American (Traditional), Salad",JJ's Red Hots - Uptown,400 S Tryon St,Charlotte,NC,28285,3.0,17,1,American
ijJ6U2_xCJQZZVnkw23m9g,"Restaurants, Caterers, Food, Fast Food, Event Planning & Services",Chick-fil-A,9731 Callabridge Ct,Charlotte,NC,28216,4.0,23,1,American
qefemI-aUCSZ_mM78EcMaA,"Restaurants, Salad, Burgers, American (Traditional)",Smashburger,4444 Park Rd,Charlotte,NC,28209,3.5,41,1,American
sJpl9ufYT87UWhtW-5UkmQ,"Irish, Irish Pub, Beer, Wine & Spirits, Sports Bars, Food, Bars, Nightlife, Pubs, Restaurants",Fitzgerald's,201 E 5th St,Charlotte,NC,28202,3.5,171,1,European
KZa_81a6gEvbA_LQSq4IXg,"Fast Food, Restaurants",Chicken King,7016 E Wt Harris Blvd,Charlotte,NC,28215,4.0,19,1,American
hOF7pXT0ur15Qbde96stfA,"Restaurants, Pizza",Cici's Pizza Buffet,"10720 S Tryon St, Ste 1",Charlotte,NC,28273,2.0,4,1,American
Z4y3LZlCjv4xnZ8xOpYf_Q,"Food, Restaurants, Salad, Soup, Pizza, Sandwiches",TRUE Crafted Pizza,"7828 Rea Rd, Ste F",Charlotte,NC,28277,4.0,231,1,American
4Z56uLoUGfSKOr7GaoPoRQ,"Juice Bars & Smoothies, Fruits & Veggies, Health Markets, Restaurants, Food, Acai Bowls, Specialty Food",Frutta Bowls,"1055 Metropolitan Ave, Ste A4",Charlotte,NC,28204,4.5,10,1,American
2DO-8SvPvx1rACloHiD9Mw,"Restaurants, Chinese",Lotus Cafe Chinese Cuisine,"8610 Camfield St, Ste B",Charlotte,NC,28277,3.0,33,1,Chinese
Otu3vddHz3Lzw8dpwZ_p8g,"Bars, Nightlife, Lounges, American (Traditional), Restaurants, Mexican, Sports Bars",Flo Bar & Lounge,"440 E McCullough Dr, Ste 230",Charlotte,NC,28262,2.5,36,0,Mexican
VWMSLDPCvfqjw5DDHShQkA,"Nightlife, Wine Bars, Tapas Bars, Arts & Entertainment, Restaurants, Bars",The Wine Loft,2201 South Blvd,Charlotte,NC,28203,3.5,126,1,American
-I27yVw2x_-31_OOMSH02w,"American (Traditional), American (New), Food, Delis, Restaurants, Breakfast & Brunch, Sandwiches, Bakeries",Local Loaf,224 E 7th St,Charlotte,NC,28202,4.0,257,1,American
uNdSh3tpvbkxWj-xLoEzvQ,"Specialty Food, Desserts, Chocolatiers & Shops, Restaurants, Breakfast & Brunch, Food",Bar Cocoa,201 E Trade St,Charlotte,NC,28202,4.0,89,1,American
tar4yEwxseY25CVcM82hxg,"Diners, American (Traditional), Restaurants",Freedom Family Restaurant,1501 Ashley Rd,Charlotte,NC,28208,4.0,8,0,American
#NAME?,"Restaurants, Vietnamese",Thien Phu,"3023 Central Ave, Ste E",Charlotte,NC,28205,3.5,6,1,Vietnamese
OFcx6LpxK6c6h8c6FPPXKA,"Restaurants, Sandwiches",Penn Station East Coast Subs,"11532 Providence Rd, Ste R",Charlotte,NC,28277,4.0,60,1,American
utlpwpi27nKQ6TyWHdCFMQ,"Fast Food, Burgers, Restaurants, Hot Dogs",Burger King,1525 E 4th St,Charlotte,NC,28204,2.0,16,1,American
sT-KHTgJtjX0T5kESFDuUQ,"Restaurants, Pizza, Sandwiches",Hungry Howie's Pizza,1707 Sardis Rd N,Charlotte,NC,28270,3.0,18,1,American
bypuyrtJYtQqS9-SGnSn3w,"Hot Dogs, Coffee & Tea, Food, Burgers, Fast Food, Restaurants",McDonald's,14110 Rivergate Pkwy,Charlotte,NC,28273,2.0,22,1,American
DXCho3TSX6qKsRoEjGoGJg,"Mexican, Restaurants",Zapata's Cantina Mexican Restaurant,"8927 J M Keynes Dr, Ste 900",Charlotte,NC,28262,3.5,141,1,Mexican
j8_RW2wEvUTocXwDB0zfVg,"Sandwiches, Fast Food, Restaurants",Subway,16631 Lancaster Hwy,Charlotte,NC,28277,1.5,5,1,American
y3nhGBZagfj3tZe48v0pLA,"Tex-Mex, Mexican, Restaurants",Moe's Southwest Grill,14825 Ballantyne Village Way,Charlotte,NC,28277,3.0,37,1,Mexican
eKWop65yuFRJtnevX7pTCw,"Restaurants, Italian",Arooji's Wineroom Ristorante,720 Governor Morrison St,Charlotte,NC,28211,3.0,14,0,Italian
csp7yhSDFkjdEKKGG7n6NA,"Pubs, Scandinavian, Bars, Restaurants, Nightlife, Gastropubs, Breakfast & Brunch",Valhalla Pub and Eatery,317 S Church St,Charlotte,NC,28202,4.0,212,1,European
yBzGYfkV3QQaiwMSHoCN3A,"Restaurants, Indian, Halal, Buffets",Tabla Indian Restaurant,"15025 Lancaster Hwy, Ste D8",Charlotte,NC,28277,4.0,41,1,Indian
oEGKELs4uF11-WPljyXmGw,"Restaurants, American (Traditional)",Chicks Restaurant,"320 S Tryon St, Ste 111",Charlotte,NC,28202,3.5,8,0,American
lvIILZrH5nwVSW8vOOL4LA,"Restaurants, Burgers, Hot Dogs, Fast Food",Wendy's,2933 Eastway Dr,Charlotte,NC,28205,1.5,19,1,American
QeDkfLmXVguytF3Of9zg-Q,"Cajun/Creole, Restaurants, Breakfast & Brunch, Caterers, Event Planning & Services",Boudreaux's Louisiana Kitchen,501 E 36th St,Charlotte,NC,28205,3.5,306,1,American
tCSlpwJQ4CZsUEMZeH2SFg,"Bakeries, Restaurants, French, Breakfast & Brunch, Food",Cafe Monte,6700 Fairview Rd,Charlotte,NC,28210,4.0,455,1,French
DlPdPKci3UTKsFILr6nuCg,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",McDonald's,8038 S Tryon St,Charlotte,NC,28273,2.0,7,1,American
1FlIbmN4aNJuXsGK0shnfQ,"Southern, Sandwiches, Soul Food, Restaurants, American (New)",Leroy Fox Cotswold,705 S Sharon Amity Rd,Charlotte,NC,28211,3.5,304,1,American
KIyjEZTeoXOa77ph3KmjgQ,"Sandwiches, Restaurants",Which Wich,"1055 Metropolitan Ave, Ste 140",Charlotte,NC,28204,3.5,47,1,American
u5nSHE6QdZLkpC0Qlx1b1w,"Seafood, Food, American (New), Restaurants, Halal",JJ Fish & Chicken,6404 Albemarle Rd,Charlotte,NC,28212,2.0,12,1,American
3BFNu93y2aegJPbVD2tTMg,"Restaurants, Barbeque",Bodrick's Bar-B-Q Rib Tips,3701 Statesville Ave,Charlotte,NC,28206,3.5,9,0,American
cBzbKdDE1MyiKvOiece3FQ,"Mediterranean, Restaurants, Pizza, Middle Eastern",Salam Pizza,8142 Mount Holly-Huntersville Rd,Charlotte,NC,28216,4.0,46,1,Mediterranean
dezihetKVmcQwmmlSF1Wyw,"Restaurants, Sandwiches",Steak 'n Hoagie Shop,2620 N Sharon Amity Rd,Charlotte,NC,28205,3.5,3,0,American
mRTpSiQ1Qbz_8rWaXIQmgA,"Vietnamese, Restaurants",Pho Plus,"4520 N Tryon St, Ste 1",Charlotte,NC,28213,4.0,3,1,Vietnamese
NtxAeiptaZ8KWL5Pg2ZYzQ,"Hot Dogs, Food, Fast Food, Specialty Food, Restaurants, Desserts",Big City Dogs,"440 E McCullough Dr, Ste A-116",Charlotte,NC,28262,3.0,5,0,American
Vft6eNg9Lgv6gGrLadb3gw,"American (New), Restaurants",Charleys Restaurant,274 S Sharon Amity Rd,Charlotte,NC,28211,2.0,8,0,American
qaJ-HewyVAQCQ8C_KveZ4g,"Chinese, Restaurants",China Cafe,"10230 Berkeley Place Dr, Ste 150",Charlotte,NC,28262,3.0,77,1,Chinese
2gCvukOcIHW4ehqpwoNlcA,"Barbeque, Restaurants",Bill Spoon's Barbecue,5524 S Blvd,Charlotte,NC,28217,4.0,165,1,American
j3lG-ZqQXUQl-ImNcWHbVQ,"Restaurants, Chinese",Lin's Buffet,7010 Smith Corners Blvd,Charlotte,NC,28269,2.5,15,0,Chinese
v75YA674Ioi4IwQ06T6XmQ,"Sandwiches, Restaurants",Sub Station II,4115-C Rose Lake Dr,Charlotte,NC,28263,4.0,13,0,American
OwzqgrpKs9nojICU65hhzg,"Sandwiches, Restaurants, Pizza, Italian",Pizzeria Sapienza CLT,620 N Church St,Charlotte,NC,28202,4.0,20,1,Italian
QHmEacOnCyn7VaK1S5V4lQ,"Cafes, Restaurants",Cafe At 6100,"6100 Fairview Rd, Ste 110",Charlotte,NC,28210,3.0,4,1,American
z6ZPIpO_1Rx69k9y2DQ7Bw,"Food, French, Breakfast & Brunch, Restaurants, Bakeries",La Madeleine Country French Cafe,10224 Perimeter Pkwy,Charlotte,NC,28216,3.5,98,0,French
R07INx4j5GakCqwp9_QujQ,"Nightlife, American (Traditional), Sports Bars, Bars, Restaurants",STATS Restaurant & Bar,3425 David Cox Rd,Charlotte,NC,28269,3.0,49,1,American
chBeDQdaZgrb8iOzqgeCDA,"Restaurants, Chinese",China Palace,"9211 N Tryon St, Ste 11",Charlotte,NC,28262,4.0,81,1,Chinese
WpswWSp1zHdxrZC4TftFJg,"Sandwiches, Restaurants",Steak 'n Hoagie Shop,3401 - C South Blvd,Charlotte,NC,28209,4.0,23,1,American
mpEHqp7sbqylm6_GHdhlDg,"Restaurants, Burgers",Burger Company,200 A W Woodlawn Rd,Charlotte,NC,28217,2.5,8,0,American
pDwKOuqjQ4gtoX-aaQPJ_g,"Sushi Bars, Asian Fusion, Taiwanese, Restaurants",My Bento Asian Diner,"8640 University City Blvd, Ste A-1",Charlotte,NC,28213,3.0,87,0,Chinese
0Q5hLTlQr1HfyfLZc9Ozsw,"Restaurants, Italian",Romano's Macaroni Grill,8620 Research Dr,Charlotte,NC,28262,2.5,106,1,Italian
GHBLPfbssjupzlhBfCoF3A,"Restaurants, Mexican, Bars, Nightlife",37 SOL Southwest Kitchen and Tequila Bar,8724 Outlets Blvd,Charlotte,NC,28278,4.0,137,1,Mexican
dPRw4jc1gjO0mg3IGXfF_A,"Diners, Restaurants",Aggie's Ice Cream & Grill,"7209 E Wt Harris Blvd, Ste B",Charlotte,NC,28227,3.5,13,1,American
LxuOTKrXDfZrne_CwZEamg,"American (Traditional), Breakfast & Brunch, Restaurants",Eddie's Place,12239 Toringdon Way,Charlotte,NC,28277,3.5,5,0,American
8Kj8djbAZHEDImwjlmvOJQ,"Sports Bars, Karaoke, American (New), Restaurants, Nightlife, Bars",Lucky Lou's Tavern,5124 Park Rd,Charlotte,NC,28209,3.5,50,1,American
SzxOy1hNMGeZPnhzbhMSog,"Restaurants, Bars, Wine Bars, Nightlife",Press Wine / Food,333 W Trade St,Charlotte,NC,28202,4.0,35,0,American
Ih5ZJpVIrX4emwzYiJ_TqQ,"Restaurants, Food, Salad, Sandwiches, Juice Bars & Smoothies",Energy Cafe,"550 S Tryon St, Ste 120, Duke Energy Center",Charlotte,NC,28202,3.0,25,1,American
mN4DdfHu2Ztjl8s3yl7bWA,"Restaurants, Vietnamese",Hoan Doan,4900 Central Ave,Charlotte,NC,28205,4.5,7,0,Vietnamese
DBvqfZYULrMYamnvC8c_Cg,"Breakfast & Brunch, Restaurants",San Remo Restaurant,4439 Central Ave,Charlotte,NC,28205,3.0,10,0,American
EoGCJ6Ff8VwF0hPg6zaOcA,"Irish, Nightlife, Restaurants, Food, Irish Pub, Bars",P.J. O'Reilly's,16640 Hawfield Way Dr,Charlotte,NC,28277,3.0,32,0,European
_JA3TLF5JJ95mthVwEdFuw,"Burgers, Restaurants, American (New), Fast Food, Breakfast & Brunch, Diners, American (Traditional)",Steak â€™n Shake,1926 Sardis Rd N,Charlotte,NC,28270,2.0,78,1,American
TxF5VebzYK0a1Nl_YUXwyQ,"Tex-Mex, Restaurants",KO Food Truck,,Charlotte,NC,,2.5,6,1,American
ZBq7AD95c2kPei76KVewQQ,"Arts & Entertainment, Tex-Mex, Restaurants, Music Venues, Mexican, Bars, Nightlife",Texicali Taco & Tequila Bar,900 NC Music Factory,Charlotte,NC,28206,2.5,49,0,Mexican
98gLNkYYJCg4f_uJ7o2wBg,"Chinese, Restaurants",Hong Kong Restaurant,1713 Central Ave,Charlotte,NC,28205,2.5,30,1,Chinese
CbsOgBLjr9x8Y282vt2OoQ,"Mexican, Tex-Mex, Restaurants",Pure Burrito,3130 Driwood Ct,Charlotte,NC,28269,2.5,7,0,Mexican
LhIpo0MrEqgDj5Ba_G9BcQ,"American (Traditional), Restaurants",Uptown Bar And Kitchen,537-599 S Mcdowell St,Charlotte,NC,28204,2.5,7,1,American
su6PPlJWHlDv1r_fu4f5ZQ,"Seafood, American (New), Vegetarian, Restaurants, Gluten-Free",Burtons Grill & Bar of Charlotte,1601 East Woodlawn Rd,Charlotte,NC,28209,4.0,231,1,American
